Date,hour_type,ng price,coal price,price_01,price_02,price_03,lmp,Central ActualLoad (MWh),Central MTLF (MWh),East ActualLoad (MWh),East MTLF (MWh),Main Aload
3/3/2010 17:00,1,4.76,12.35,19.3,17.82,15.17,29.4,20747.76,21371,28635.44,28600,40607.284
3/3/2010 18:00,1,4.76,12.35,18.89,17.98,16.13,34.4,20850.14,21171,28725.84,28502,41885.257
3/3/2010 19:00,1,4.76,12.35,17.27,15.56,13.8,38.53,21168.48,21503,29229.99,29124,43051.092
3/3/2010 20:00,1,4.76,12.35,14.39,13.79,11.7,40.74,21768.75,21969,29552.05,29466,42509.245
3/3/2010 21:00,0,4.76,12.35,18.88,17.25,15.83,36.11,20919.03,21273,27921.17,28211,41279.992
3/3/2010 22:00,0,4.76,12.35,22.73,21.5,19.46,32.31,19820.2,20035,25883.85,26930,39510.977
3/3/2010 23:00,0,4.76,12.35,11.38,12.89,12.13,31.18,18690.92,18795,24494.39,26385,37238.837
3/4/2010 0:00,0,4.78,12.35,19.17,18.32,16.45,27.53,18165.33,18000,23671.6,25437,35734.708
3/4/2010 1:00,0,4.78,12.35,21.19,19.08,17.91,30.36,17967.85,17742,23129.75,24914,34845.941
3/4/2010 2:00,0,4.78,12.35,23.59,20.55,20.06,21.23,17855.69,17709,22944.98,24669,34443.266
3/4/2010 3:00,0,4.78,12.35,18.25,16.23,15.43,29.5,18103.57,17962,23233.25,24915,34592.428
3/4/2010 4:00,0,4.78,12.35,19.71,17.98,16.95,28.99,18928.14,18794,24465.13,26060,35379.538
3/4/2010 5:00,0,4.78,12.35,19.57,17.86,14.09,26.59,20775.74,20379,26848.55,27770,37487.907
3/4/2010 6:00,0,4.78,12.35,13.59,10.85,8.32,32.8,21937.59,21630,28683.95,28642,40347.539
3/4/2010 7:00,0,4.78,12.35,14.51,9.87,10.14,39.23,22289.88,22107,29671.18,29683,41784.167
3/4/2010 8:00,0,4.78,12.35,15.35,13.53,11.4,33.28,22128.61,22130,30051.36,30130,41804.729
3/4/2010 9:00,0,4.78,12.35,16.27,12.75,8.07,35.52,22111.48,22072,30215.87,30362,41091.864
3/4/2010 10:00,1,4.78,12.35,23.37,20.62,18.45,32.84,22035.63,21881,30096.8,30279,40659.84
3/4/2010 11:00,1,4.78,12.35,22.58,20.09,16.8,34.37,21695.71,21702,29816.94,30074,39953.561
3/4/2010 12:00,1,4.78,12.35,20,13.98,13.98,33.56,21558.03,21534,29802.29,29924,39346.461
3/4/2010 13:00,1,4.78,12.35,25.84,20.79,16.62,30.92,21252.4,21312,29381.4,29492,38760.131
3/4/2010 14:00,1,4.78,12.35,27.15,26.53,24.94,29.27,21071.79,21032,28725.73,28947,38101.982
3/4/2010 15:00,1,4.78,12.35,24.23,22.64,21.53,28.09,20873.65,20769,28407.99,28447,37650.454
3/4/2010 16:00,1,4.78,12.35,21.04,20.31,19.47,29.2,20764.79,20637,27952.49,27928,37792.28
3/4/2010 17:00,1,4.78,12.35,28.8,27.22,25.34,28.06,20634.3,20553,27591.2,27515,38702.194
3/4/2010 18:00,1,4.78,12.35,23.87,24.32,21.53,33.24,20583.41,20598,27370.09,27409,40405.785
3/4/2010 19:00,1,4.78,12.35,27.62,26.25,24.65,39.32,20906.84,21173,27883.61,28248,42172.649
3/4/2010 20:00,1,4.78,12.35,16.05,13.24,12.44,34.48,21846.26,21467,28799.72,29010,42039.013
3/4/2010 21:00,0,4.78,12.35,16.27,14.79,14.27,34.01,21110.08,20729,27521.34,27778,41127.128
3/4/2010 22:00,0,4.78,12.35,18.39,15.98,15.56,30.78,19910.18,19424,25517.7,26464,39396.269
3/4/2010 23:00,0,4.78,12.35,24.1,21.35,20.17,18.72,18904.28,18161,24147.91,25938,37495.82
3/5/2010 0:00,0,4.56,12.35,21.16,17.59,16.89,-2.09,18300.04,17736,23253.36,25129,35967.567
3/5/2010 1:00,0,4.56,12.35,20.55,18.95,16.8,8.18,17918.5,17416,22874.43,24603,35242.199
3/5/2010 2:00,0,4.56,12.35,22.28,19.81,18.73,26.47,17897.56,17336,22687.85,24441,34847.607
3/5/2010 3:00,0,4.56,12.35,17.15,16.58,16.61,28.37,18137.3,17566,23009.83,24807,35231.789
3/5/2010 4:00,0,4.56,12.35,18.56,18.93,18.77,26.42,19041.38,18344,24309.5,25977,36092.308
3/5/2010 5:00,0,4.56,12.35,16.21,15.28,14.31,32.03,20674.37,19995,26466.09,27555,38216.625
3/5/2010 6:00,0,4.56,12.35,14.41,12.95,12.23,81.07,21801.99,21233,27978.4,28957,41065.707
3/5/2010 7:00,0,4.56,12.35,14.63,13.31,11.19,85.75,22024.53,21730,28980.56,29454,42463.524
3/5/2010 8:00,0,4.56,12.35,16.99,16.01,15.15,59.14,21904.15,21804,29376.15,29879,42261.536
3/5/2010 9:00,0,4.56,12.35,18.6,17.17,16.5,37.33,21834.4,21825,29640.66,30080,41471.097
3/5/2010 10:00,1,4.56,12.35,16.75,15,14.49,41.7,21700.09,21828,29671.12,30039,40439.766
3/5/2010 11:00,1,4.56,12.35,18.65,18.62,18.37,34.94,21432.66,21798,29459.24,29956,39727.592
3/5/2010 12:00,1,4.56,12.35,13.4,13.29,12.41,34.79,21385.68,21599,29367.25,29904,38932.997
3/5/2010 13:00,1,4.56,12.35,7.5,9.02,7.68,33.27,21216.97,21371,29174.51,29717,38245.819
3/5/2010 14:00,1,4.56,12.35,12.03,11.5,6.64,30.09,21007.56,21087,28697.9,29198,37538.166
3/5/2010 15:00,1,4.56,12.35,9.99,12.81,10.86,27.98,20729.53,20818,28281.92,28736,36903.229
3/5/2010 16:00,1,4.56,12.35,11.91,10.98,10.73,28.84,20569.07,20677,27838.57,28206,36627.63
3/5/2010 17:00,1,4.56,12.35,4.99,4.1,3.34,29.02,20395.19,20525,27428.07,27770,37308.52
3/5/2010 18:00,1,4.56,12.35,7.53,5.86,4.38,31.55,20423.78,20428,27401.71,27627,38734.859
3/5/2010 19:00,1,4.56,12.35,14.35,13.59,12.05,32.62,20877.83,20848,28043.07,28329,40338.207
3/5/2010 20:00,1,4.56,12.35,9.64,8.4,7.17,35.06,21380.23,21325,28833.88,28858,40119.281
3/5/2010 21:00,0,4.56,12.35,7.76,5.81,4.95,36.18,20453.41,20468,27202.13,27363,39511.728
3/5/2010 22:00,0,4.56,12.35,13.59,9.65,9.2,32.4,19021.32,19179,25209.7,26103,38119.426
3/5/2010 23:00,0,4.56,12.35,15.65,14.61,14.07,30.53,17913.59,17974,23624.77,25625,36364.169
3/6/2010 0:00,0,4.56,12.35,11.28,8.92,7.32,30.25,17279.18,16874,22750.03,24677,35075.799
3/6/2010 1:00,0,4.56,12.35,10.05,8.17,6.98,30.87,16877.44,16573,22245.24,24212,34194.859
3/6/2010 2:00,0,4.56,12.35,7.97,6.7,5.45,31.63,16755.4,16454,22049.53,23990,33888.987
3/6/2010 3:00,0,4.56,12.35,8.94,7.17,7.06,28.01,16950.04,16684,22243.37,24233,34028.237
3/6/2010 4:00,0,4.56,12.35,3.97,3.66,2.46,27.35,17649.23,17405,23482.53,25356,34515.261
3/6/2010 5:00,0,4.56,12.35,15.59,12.66,10.63,28.1,19136.9,18851,25688.47,27010,35429.537
3/6/2010 6:00,0,4.56,12.35,18.7,17.96,15.24,34.15,20404.76,20055,27431.56,28798,36656.023
3/6/2010 7:00,0,4.56,12.35,18.03,16.12,14.91,58.64,20966,20609,28601.58,28864,37526.813
3/6/2010 8:00,0,4.56,12.35,16.91,15.3,14.36,37.85,21090.73,20891,29208.75,29282,37810.266
3/6/2010 9:00,0,4.56,12.35,10.23,8.33,6.48,39.8,21131.72,21022,29439.24,29575,37436.204
3/6/2010 10:00,1,4.56,12.35,13.35,11.71,8.71,37.79,21172.09,20972,29486.11,29538,36714.912
3/6/2010 11:00,1,4.56,12.35,2.84,1.34,0.24,31.53,21116.56,20878,29388.22,29456,35820.243
3/6/2010 12:00,1,4.56,12.35,20.13,18.07,19.1,29.77,21114.99,20781,29256.93,29338,34840.029
3/6/2010 13:00,1,4.56,12.35,16.65,15.01,13.62,27.72,21040.24,20632,28944.95,29013,33834.002
3/6/2010 14:00,1,4.56,12.35,15.13,17.54,17.2,26.8,20787.84,20506,28295.13,28641,32851.21
3/6/2010 15:00,1,4.56,12.35,23.1,19.8,16.49,26.12,20515.77,20282,27779.47,28241,32317.767
3/6/2010 16:00,1,4.56,12.35,24.15,23.21,22.38,27,20301.74,20082,27210.58,27723,32165.357
3/6/2010 17:00,1,4.56,12.35,21.59,20.06,17.27,27.13,20056.49,19870,26661.95,27202,33067.763
3/6/2010 18:00,1,4.56,12.35,22.89,21.68,20.27,36.52,19724.58,19673,26497.82,26833,34525.343
3/6/2010 19:00,1,4.56,12.35,15.73,11.85,9.91,34.5,19784.61,19813,26873.19,27176,36450.509
3/6/2010 20:00,1,4.56,12.35,8.36,2.04,-0.34,36.06,20491.79,20066,27701.91,27727,36484.161
3/6/2010 21:00,0,4.56,12.35,9.45,6.69,4.01,34.53,19797.02,19406,26460.39,26425,35970.957
3/6/2010 22:00,0,4.56,12.35,15.16,13.56,12.6,29.97,18663.51,18188,24625.92,24643,35130.859
3/6/2010 23:00,0,4.56,12.35,21.94,20.56,19.45,28.51,17392.32,16989,23051.98,24001,33892.349
3/7/2010 0:00,0,4.56,12.35,26.17,22.67,20.39,28.27,16634.39,16456,21881.82,23414,32864.816
3/7/2010 1:00,0,4.56,12.35,25.12,21.97,20.11,28.13,16159.19,16003,21295.43,22899,32227.152
3/7/2010 2:00,0,4.56,12.35,26.27,23.76,22.92,27.94,15935.71,15752,21039.28,22556,31939.348
3/7/2010 3:00,0,4.56,12.35,24.31,25.68,18.32,26.24,15878.56,15686,21015.86,22552,32095.929
3/7/2010 4:00,0,4.56,12.35,19.54,18.28,15.31,11.06,16081.1,15813,21438.52,22671,32423.67
3/7/2010 5:00,0,4.56,12.35,17.21,19.07,14.14,23.97,16514.63,16085,21915.06,23324,33150.712
3/7/2010 6:00,0,4.56,12.35,23.12,22.95,19.6,16.96,16918.56,16455,22726.06,23513,34179.194
3/7/2010 7:00,0,4.56,12.35,24.16,23.88,19.94,28.31,17797.24,17146,23989.76,24697,34585.891
3/7/2010 8:00,0,4.56,12.35,21.75,22.58,18.28,25.58,18582.86,17960,24888.56,24664,34802.688
3/7/2010 9:00,0,4.56,12.35,20.43,16.53,17.86,28.43,19161.06,18554,25353.83,25176,34469.208
3/7/2010 10:00,1,4.56,12.35,26.45,22.09,23.08,27.8,19284.62,18810,25300.31,25262,33615.182
3/7/2010 11:00,1,4.56,12.35,26.1,24.96,23.68,27.15,19285,18898,25062.49,25145,32963.739
3/7/2010 12:00,1,4.56,12.35,27.15,25.95,24.82,26.53,19180.12,18898,24706.59,24935,32470.593
3/7/2010 13:00,1,4.56,12.35,27.86,26.83,26.3,23.58,19035.99,18855,24409.27,24614,31899.577
3/7/2010 14:00,1,4.56,12.35,26.36,27.83,26.83,23.29,19039.94,18859,24242.98,24406,31561.048
3/7/2010 15:00,1,4.56,12.35,26.23,26.69,22.63,24.81,19088.6,18893,24221.06,24309,31434.299
3/7/2010 16:00,1,4.56,12.35,22.8,22.23,18.78,26,19234.31,18946,24165.87,24214,31895.142
3/7/2010 17:00,1,4.56,12.35,25.15,23.36,20.77,26.29,19149.31,18901,24058.46,24110,32944.149
3/7/2010 18:00,1,4.56,12.35,18.97,17.24,14.7,40.27,19164.82,18803,24028.05,24124,34994.073
3/7/2010 19:00,1,4.56,12.35,21.59,17.3,17.86,33.17,19353.41,18955,24479.56,24642,36581.659
3/7/2010 20:00,1,4.56,12.35,18.47,14.8,16.04,30.16,19946.09,19336,25216.86,25299,36511.887
3/7/2010 21:00,0,4.56,12.35,22.17,19.43,20.1,28.94,19318.56,18706,24264.43,24307,35654.204
3/7/2010 22:00,0,4.56,12.35,25.41,23.04,23.83,27.59,18252.76,17652,22708.82,23003,34441.002
3/7/2010 23:00,0,4.56,12.35,23.56,21.41,18.62,26.99,17176.27,16557,21268.28,23098,33117.659
3/8/2010 0:00,0,4.47,12.35,24.61,21.61,20.09,26.68,16164.99,15738,20347.46,21904,32097.013
3/8/2010 1:00,0,4.47,12.35,21.81,20.3,18.03,26.05,15735.6,15215,19866.06,21358,31438.299
3/8/2010 2:00,0,4.47,12.35,19.36,18.61,17.65,25.72,15386.82,14901,19391.56,21054,31345.525
3/8/2010 3:00,0,4.47,12.35,23.52,21.97,20.92,25.84,15198.76,14810,19421.13,20999,31509.843
3/8/2010 4:00,0,4.47,12.35,22.06,21.52,20.45,23.72,15336.41,14863,19654.14,21239,32514.086
3/8/2010 5:00,0,4.47,12.35,-3.33,-6.31,-6.29,24,15605.36,15061,19697.57,21464,34462.223
3/8/2010 6:00,0,4.47,12.35,14.5,12.11,11.97,32.64,15676.42,15310,20275.61,21934,37451.658
3/8/2010 7:00,0,4.47,12.35,20.93,18.68,16.23,40.85,16675.05,16122,21557.71,22355,38910.173
3/8/2010 8:00,0,4.47,12.35,19.4,16.58,16.14,42.79,17669.37,17050,22523.75,23091,39195.168
3/8/2010 9:00,0,4.47,12.35,21.16,20.33,19.31,32.97,18324.23,17771,23000.83,23008,38829.273
3/8/2010 10:00,1,4.47,12.35,22.07,19.97,19.87,43.81,18605.48,18206,23101.69,23237,38302.073
3/8/2010 11:00,1,4.47,12.35,22.83,20.46,19.81,33.59,18867.25,18563,23094.19,23317,37592.103
3/8/2010 12:00,1,4.47,12.35,22.4,21.06,20.16,30.23,18877.4,18842,22858.52,23299,37122.915
3/8/2010 13:00,1,4.47,12.35,15.53,14.38,13.53,28.66,18907.37,19047,22634.52,23164,36659.38
3/8/2010 14:00,1,4.47,12.35,24.92,23.5,22.59,28.44,18958.64,19292,22438.08,23108,36131.243
3/8/2010 15:00,1,4.47,12.35,21.67,19.87,19.11,27.17,19328.13,19626,22569.68,23276,35589.904
3/8/2010 16:00,1,4.47,12.35,23.44,21.78,20.2,27.9,19616.89,20008,22698.77,23485,35526.262
3/8/2010 17:00,1,4.47,12.35,21.78,20.62,19.5,28.44,19753.97,20155,22822.2,23586,36096.965
3/8/2010 18:00,1,4.47,12.35,21.39,18.33,17.47,29.4,19805.44,20105,23165.89,23866,37528.521
3/8/2010 19:00,1,4.47,12.35,2.8,10.27,10.85,33.33,20028.87,20283,23998.7,24640,39012.217
3/8/2010 20:00,1,4.47,12.35,22.8,19.46,19.62,32.48,20894.64,20775,25318.01,25732,38589.369
3/8/2010 21:00,0,4.47,12.35,26.2,23.88,23.31,27.01,20316.4,19958,24405.29,24656,37506.451
3/8/2010 22:00,0,4.47,12.35,24.3,22.76,21.8,27.55,18934.44,18544,22841.87,23228,35883.991
3/8/2010 23:00,0,4.47,12.35,20.87,20.13,18.71,27,17641.23,17183,21707.92,23192,33931.331
3/9/2010 0:00,0,4.51,12.35,20.56,17.6,16.23,23.85,16888.71,16425,21076.42,22424,32418.662
3/9/2010 1:00,0,4.51,12.35,22.9,20.54,19.29,24.34,16483.86,16032,20760.37,22165,31902.481
3/9/2010 2:00,0,4.51,12.35,24.24,23.11,22.79,16.77,16185.76,15890,20664.62,22141,31832.933
3/9/2010 3:00,0,4.51,12.35,22.12,20.14,19.7,19.56,16216.69,16045,21078.69,22562,32035.726
3/9/2010 4:00,0,4.51,12.35,24.85,23.92,23.19,7.9,16933.49,16799,22440.89,23836,32940.648
3/9/2010 5:00,0,4.51,12.35,24.56,23.27,22.39,25.07,18483.94,18314,24763.33,25489,35004.266
3/9/2010 6:00,0,4.51,12.35,21.18,20.18,19.57,31.27,19794.23,19584,26774.55,26959,37946.575
3/9/2010 7:00,0,4.51,12.35,22.89,21.51,20.54,31.03,20703.68,20553,28120.16,28256,39303.415
3/9/2010 8:00,0,4.51,12.35,23.93,23.58,22.8,29.31,21498.2,21348,28930.01,28872,39108.099
3/9/2010 9:00,0,4.51,12.35,25.39,24.49,24.03,31.32,22216,22052,29533.98,29248,38347.05
3/9/2010 10:00,1,4.51,12.35,18.23,17.66,16.47,32.63,22611.06,22566,29729.82,29378,37668.642
3/9/2010 11:00,1,4.51,12.35,24.19,23.57,22.19,30.66,22971.83,22927,29777.83,29410,36943.378
3/9/2010 12:00,1,4.51,12.35,25.09,23.92,23.87,31.39,23152.78,23272,29794.35,29463,36468.313
3/9/2010 13:00,1,4.51,12.35,27.11,26.01,25.71,28.35,23435.69,23640,29561.89,29329,36101.083
3/9/2010 14:00,1,4.51,12.35,26.86,25.31,24.41,27.6,23661.59,23823,29040.55,28779,35736.686
3/9/2010 15:00,1,4.51,12.35,21.77,19.52,18.61,27.79,23942.14,23993,28583.64,28335,35309.117
3/9/2010 16:00,1,4.51,12.35,23.54,23.01,22.6,27,24158.23,24118,28088.56,27862,35373.944
3/9/2010 17:00,1,4.51,12.35,23.13,21.75,21.66,26.22,24020.28,24035,27710.7,27431,35834.838
3/9/2010 18:00,1,4.51,12.35,25.06,23.98,23.46,27.46,23806.22,23786,27704.16,27326,37079.606
3/9/2010 19:00,1,4.51,12.35,25.97,25.01,24.52,29.55,23778.56,23667,28118.24,27909,38176.244
3/9/2010 20:00,1,4.51,12.35,25.03,23.5,22.95,29.73,24360.35,23785,28717.81,28467,37718.363
3/9/2010 21:00,0,4.51,12.35,22.67,21.01,19.95,27.76,23348.3,22682,27041.46,26900,36530.026
3/9/2010 22:00,0,4.51,12.35,17.03,13.22,12,25.55,21536.61,20917,25049.61,25399,34612.074
3/9/2010 23:00,0,4.51,12.35,18.68,17.42,17.04,23.6,19750.57,19294,23436.99,24602,32314.434
3/10/2010 0:00,0,4.44,12.35,23.25,22.24,22.29,-41.36,18623.4,18312,22485.02,23951,30671.194
3/10/2010 1:00,0,4.44,12.35,23.06,21.66,21.28,-39.89,17988.29,17653,21884.21,23428,29739.953
3/10/2010 2:00,0,4.44,12.35,20.5,19.69,19.54,5.15,17525.4,17263,21590.16,23248,29148.847
3/10/2010 3:00,0,4.44,12.35,21.97,20.46,20.16,14.31,17574.1,17270,21697.72,23505,29414.27
3/10/2010 4:00,0,4.44,12.35,21.18,19.44,18.65,11.05,18160.73,17873,22725.55,24717,29949.914
3/10/2010 5:00,0,4.44,12.35,22.12,20.62,19.78,14.6,19665.37,19277,25053.01,26269,31902.335
3/10/2010 6:00,0,4.44,12.35,22.32,20.95,20.06,27,21024.4,20416,27046.79,27613,34794.928
3/10/2010 7:00,0,4.44,12.35,18.53,17.22,15.16,29.59,22058.93,21389,28183.09,28835,36774.833
3/10/2010 8:00,0,4.44,12.35,19.73,18.37,16.34,28.21,22873.73,22320,28825.17,29492,37211.092
3/10/2010 9:00,0,4.44,12.35,21.33,19.85,19.74,29.68,23726.01,23323,29344.2,29961,37371.876
3/10/2010 10:00,1,4.44,12.35,21.97,20.13,18.89,28.83,24353.82,24235,29588.22,30175,37108.168
3/10/2010 11:00,1,4.44,12.35,21.11,20.72,20.09,28.66,25042.36,25013,29907.53,30182,36826.948
3/10/2010 12:00,1,4.44,12.35,24.04,23.93,23.54,28.95,25519.16,25683,30041.64,30297,36480.883
3/10/2010 13:00,1,4.44,12.35,23.64,23.19,22.19,28.33,25851.88,26152,29892.86,30137,36137.122
3/10/2010 14:00,1,4.44,12.35,25.18,24.37,24.12,26.67,26099.28,26529,29603.89,29785,35720.397
3/10/2010 15:00,1,4.44,12.35,24.91,24.43,23.98,26.51,26330.86,26720,29326.29,29513,35320.979
3/10/2010 16:00,1,4.44,12.35,23.62,23.04,22.83,28.49,26642.99,26805,28963.89,29082,35186.226
3/10/2010 17:00,1,4.44,12.35,21.75,19.73,18.74,31.08,26577.05,26612,28578.24,28610,35386.38
3/10/2010 18:00,1,4.44,12.35,24.42,21.27,20.71,30.14,26366.09,26285,28506.93,28328,36224.632
3/10/2010 19:00,1,4.44,12.35,24.12,23.63,23.03,31.29,26008.62,26091,28898.37,28624,37455.546
3/10/2010 20:00,1,4.44,12.35,24.99,24.48,24.3,25.81,26413.22,26076,29396.05,29121,37030.523
3/10/2010 21:00,0,4.44,12.35,24.62,23.47,22.78,25.95,25174.63,24805,27799.96,27761,35957.364
3/10/2010 22:00,0,4.44,12.35,23.7,22.18,21.87,24.45,23099.67,22686,25679.62,26346,34006.817
3/10/2010 23:00,0,4.44,12.35,23.36,21.51,21.28,21.85,21187.18,20777,23921.28,25491,31815.502
3/11/2010 0:00,0,4.47,12.35,23.69,23.78,22.92,22.26,19875.88,18875,22804.17,23553,30170.233
3/11/2010 1:00,0,4.47,12.35,23.79,23.89,23.67,5.3,19057.43,18072,22134.53,23848,29179.972
3/11/2010 2:00,0,4.47,12.35,26,25.26,24.5,12.08,18604.93,17659,21851.88,22696,28884.953
3/11/2010 3:00,0,4.47,12.35,26.2,25.96,25.09,-1.37,18427.69,17614,22060.36,22966,28809.149
3/11/2010 4:00,0,4.47,12.35,23.14,21.87,21.34,-27.31,18889.89,18333,23145.32,24304,29641.778
3/11/2010 5:00,0,4.47,12.35,21.75,20.94,20.54,19.67,20399.98,19710,25217.38,26955,31512.644
3/11/2010 6:00,0,4.47,12.35,21.82,21.65,21.13,24.01,21583.32,20812,27056.68,28301,34260.969
3/11/2010 7:00,0,4.47,12.35,24.3,23.21,23.07,29.66,22816.11,22043,28518.79,28673,35953.716
3/11/2010 8:00,0,4.47,12.35,24.93,24.51,23.92,31.16,23805.73,23089,29467.58,29356,36648.809
3/11/2010 9:00,0,4.47,12.35,24.83,24.27,23.79,33.36,24963.44,24143,30325.53,29908,36829.511
3/11/2010 10:00,1,4.47,12.35,24.02,23.64,23.17,32.42,26128.68,25100,30787.25,30269,36853.678
3/11/2010 11:00,1,4.47,12.35,21.94,20.34,19.58,33.52,27234.73,25974,31047.41,30513,36732.22
3/11/2010 12:00,1,4.47,12.35,20.97,20.76,20.38,33.46,28147.03,26693,31367.36,30706,36343.237
3/11/2010 13:00,1,4.47,12.35,22.74,22.27,22.34,32.28,28752.69,27193,31379.43,30721,36026.256
3/11/2010 14:00,1,4.47,12.35,21.8,21.16,20.83,31.79,29314.78,27414,31049.04,30507,35684.078
3/11/2010 15:00,1,4.47,12.35,24.97,24.8,24.68,30.67,29665.36,27442,30797.99,30282,35315.505
3/11/2010 16:00,1,4.47,12.35,27.6,26.4,26.41,30.8,29750.35,27369,30438.27,29835,35285.476
3/11/2010 17:00,1,4.47,12.35,28.99,27.61,26.73,40.63,29516.19,27128,30011.85,29329,35854.794
3/11/2010 18:00,1,4.47,12.35,24.87,24.51,23.96,53.96,28929.36,26794,29496.29,29002,36800.367
3/11/2010 19:00,1,4.47,12.35,20.44,19.5,18.65,57.96,28301.53,26433,29737.97,29346,37599.15
3/11/2010 20:00,1,4.47,12.35,19.12,18.12,17.49,30.09,28301.72,26523,30249.31,29925,36786.838
3/11/2010 21:00,0,4.47,12.35,23.03,22.26,21.49,28.39,26774.78,25293,28429.03,28500,35582.159
3/11/2010 22:00,0,4.47,12.35,20.41,15.86,16.32,26.82,24454.87,23149,26065.65,27287,33532.194
3/11/2010 23:00,0,4.47,12.35,17.15,16.78,16.54,22.76,22303.55,21135,24419.93,25219,31317.227
3/12/2010 0:00,0,4.35,12.35,16.24,14.91,15.18,-5.96,20981.97,20455,23313.18,24833,29420.901
3/12/2010 1:00,0,4.35,12.35,17.67,17.79,17.57,21.84,20014.15,19473,22545.88,24136,28348.237
3/12/2010 2:00,0,4.35,12.35,16.16,14.44,13.84,19.19,19394.81,18816,22205.49,23774,27785.18
3/12/2010 3:00,0,4.35,12.35,17.59,16.38,15,23.28,19195.61,18616,22393.38,24010,27648.749
3/12/2010 4:00,0,4.35,12.35,19.34,18.4,17.6,20.72,19591.45,19093,23604.57,25129,28386.599
3/12/2010 5:00,0,4.35,12.35,17.49,16.29,15.68,22.7,20925.05,20391,25744.04,27263,30148.073
3/12/2010 6:00,0,4.35,12.35,18.52,17.32,17.37,29.56,22226.61,21654,27689.85,28381,32938.509
3/12/2010 7:00,0,4.35,12.35,20.06,18.56,18.65,29.19,23338,22787,29355.49,29231,34631.029
3/12/2010 8:00,0,4.35,12.35,20.71,19.28,18.81,30.22,24364.25,23750,30318.13,30269,35295.68
3/12/2010 9:00,0,4.35,12.35,20.43,19.36,19.08,29.8,25572.12,24698,31176.57,31092,35630.159
3/12/2010 10:00,1,4.35,12.35,19.5,18.11,17.21,41.04,26679.81,25680,31745.56,31657,35817.964
3/12/2010 11:00,1,4.35,12.35,21.03,20.02,18.79,44.07,27546.1,26469,32339.52,32006,35752.226
3/12/2010 12:00,1,4.35,12.35,19.8,18.06,17.84,42.04,28240.35,27099,33111.79,32398,35646.847
3/12/2010 13:00,1,4.35,12.35,15.41,14.71,13.96,40.06,28690.28,27671,33523.7,32518,35400.196
3/12/2010 14:00,1,4.35,12.35,17.27,16.76,16.22,35.55,28920.32,27964,33430.37,32291,34996.077
3/12/2010 15:00,1,4.35,12.35,16.37,15.61,15.43,32.22,29119.79,27975,33235.63,32082,34599.286
3/12/2010 16:00,1,4.35,12.35,16.79,15.42,14.95,32.39,29038.56,27718,32891.44,31784,34745.335
3/12/2010 17:00,1,4.35,12.35,18.47,16.95,17,58.25,28827.24,27250,32413.66,31224,35117.458
3/12/2010 18:00,1,4.35,12.35,19.39,17.71,17.03,38.79,28157.43,26829,31903.18,30554,35751.209
3/12/2010 19:00,1,4.35,12.35,18.97,18.9,18.74,33.93,27339.21,26328,31705.45,30412,36308.037
3/12/2010 20:00,1,4.35,12.35,15.18,14.45,14.49,24.9,27248.34,26305,32080.73,30747,35567.879
3/12/2010 21:00,0,4.35,12.35,19.08,18.57,17.92,30.91,25599.25,25064,30191.95,29252,34578.906
3/12/2010 22:00,0,4.35,12.35,15.19,14.85,14.21,28.74,23281.96,22917,27817.72,27614,33033.647
3/12/2010 23:00,0,4.35,12.35,13.41,12.89,11.96,23.75,21254.03,20887,25786.99,26386,31204.112
3/13/2010 0:00,0,4.35,12.35,18.28,17.75,17.27,23.07,19857.78,20246,24420.29,25618,29505.243
3/13/2010 1:00,0,4.35,12.35,17.63,16.24,15.58,21.89,18949.86,19302,23678.77,24876,28354.487
3/13/2010 2:00,0,4.35,12.35,17.95,18.07,17.65,14.58,18317.17,18697,23212.16,24480,27794.934
3/13/2010 3:00,0,4.35,12.35,17.62,17.02,16.98,18.5,18098.86,18519,23335.78,24562,27403.648
3/13/2010 4:00,0,4.35,12.35,17.46,17.39,17.4,20.92,18578.68,18953,24376.57,25565,27612.924
3/13/2010 5:00,0,4.35,12.35,19.87,19.19,19.52,19.44,19952.51,20118,26271.5,27517,28245.036
3/13/2010 6:00,0,4.35,12.35,21.59,20.93,20.73,22.55,21185.28,21246,28287.75,28662,29434.734
3/13/2010 7:00,0,4.35,12.35,16.95,16.19,15.89,21.32,22190.79,22195,30004.98,29680,30888.597
3/13/2010 8:00,0,4.35,12.35,17.65,17.9,17.11,26.24,22954.58,23088,31136.23,30905,32490
3/13/2010 9:00,0,4.35,12.35,9.64,9.17,7.91,50.05,23740.57,23932,31844.21,31825,33623.169
3/13/2010 10:00,1,4.35,12.35,10.1,12.03,11.49,79.62,24429.1,24610,32398.88,32337,34255.523
3/13/2010 11:00,1,4.35,12.35,19.26,18.22,17.48,49.37,25005.3,25124,32818.59,32614,34446.769
3/13/2010 12:00,1,4.35,12.35,19.51,19.13,18.72,22.21,25438.44,25495,33038.29,32808,34296.089
3/13/2010 13:00,1,4.35,12.35,18.49,18.19,17.54,24.45,25804.77,25762,32912.16,32653,34038.5
3/13/2010 14:00,1,4.35,12.35,19.3,18.5,18.17,23.9,25763.61,25787,32446.74,32249,33651.832
3/13/2010 15:00,1,4.35,12.35,18.83,17.99,17.57,24.46,25428.22,25594,31958.63,31813,33562.273
3/13/2010 16:00,1,4.35,12.35,19.89,19.71,19.45,23.84,24950.16,25196,31414.7,31223,33755.059
